time,MM,DD,HH,temp_air,P,WR,wind_speed,N,x,dirhi,dhi,A,E,ghi
2011-02-19 06:00:00+00:00,2,19,8,0.0,99300,151,2.8,6,3.6,0,10,235,-290,10
2011-02-19 07:00:00+00:00,2,19,9,0.8,99300,140,2.8,5,3.6,15,67,232,-292,82
2011-02-19 08:00:00+00:00,2,19,10,1.8,99200,142,2.9,5,3.8,21,128,221,-297,149
2011-02-19 09:00:00+00:00,2,19,11,2.7,99200,152,2.8,6,3.9,8,152,228,-303,160
2011-02-19 10:00:00+00:00,2,19,12,3.7,99200,148,2.7,6,4.0,9,177,235,-310,186
2011-02-19 11:00:00+00:00,2,19,13,4.1,99100,142,2.8,8,4.1,8,178,266,-314,186
2011-02-19 12:00:00+00:00,2,19,14,5.1,99000,146,2.0,7,4.2,19,190,283,-316,209
2011-02-19 13:00:00+00:00,2,19,15,5.5,98900,119,2.4,6,4.3,5,138,263,-316,143
2011-02-19 14:00:00+00:00,2,19,16,5.6,98800,126,1.9,6,4.3,0,75,265,-316,75
2011-02-19 15:00:00+00:00,2,19,17,5.4,98800,131,2.0,7,4.3,0,20,284,-316,20
2011-02-19 16:00:00+00:00,2,19,18,5.0,98700,134,2.3,7,4.3,0,0,297,-315,0
2011-02-19 17:00:00+00:00,2,19,19,4.3,98700,153,1.0,7,4.3,0,0,300,-314,0
2011-02-19 18:00:00+00:00,2,19,20,3.8,98700,208,1.1,8,4.3,0,0,308,-314,0
2011-02-19 19:00:00+00:00,2,19,21,3.2,98700,259,2.0,8,4.3,0,0,315,-314,0
2011-02-19 20:00:00+00:00,2,19,22,3.4,98700,282,3.5,8,4.4,0,0,317,-314,0
2011-02-19 21:00:00+00:00,2,19,23,3.1,98700,280,2.4,8,4.5,0,0,318,-313,0
2011-02-19 22:00:00+00:00,2,19,24,2.7,98800,274,4.0,8,4.6,0,0,318,-313,0
2011-02-19 23:00:00+00:00,2,20,1,2.4,98900,288,4.5,8,4.4,0,0,318,-313,0
2011-02-20 00:00:00+00:00,2,20,2,1.9,98900,272,3.3,8,4.1,0,0,316,-314,0
2011-02-20 01:00:00+00:00,2,20,3,1.8,99000,268,4.0,8,4.0,0,0,315,-314,0
2011-02-20 02:00:00+00:00,2,20,4,2.0,99000,273,4.5,8,3.9,0,0,315,-314,0
2011-02-20 03:00:00+00:00,2,20,5,1.7,99000,267,4.0,7,3.7,0,0,309,-314,0
2011-02-20 04:00:00+00:00,2,20,6,1.4,99100,267,4.2,7,3.6,0,0,302,-314,0
2011-02-20 05:00:00+00:00,2,20,7,0.8,99100,255,3.5,7,3.5,0,0,300,-314,0
2011-02-20 06:00:00+00:00,2,20,8,1.0,99100,245,3.5,6,3.5,12,14,294,-314,26
2011-02-20 07:00:00+00:00,2,20,9,0.5,99200,243,3.7,4,3.4,91,52,275,-316,143
2011-02-20 08:00:00+00:00,2,20,10,1.5,99200,243,4.4,4,3.3,158,85,263,-316,243
2011-02-20 09:00:00+00:00,2,20,11,2.9,99200,244,5.3,4,3.2,129,146,264,-316,275
2011-02-20 10:00:00+00:00,2,20,12,3.5,99200,233,5.5,3,3.0,297,113,258,-316,410
2011-02-20 11:00:00+00:00,2,20,13,4.0,99300,248,5.7,2,3.0,350,103,247,-316,453
2011-02-20 12:00:00+00:00,2,20,14,4.2,99200,249,5.5,2,2.9,292,111,241,-316,403
2011-02-20 13:00:00+00:00,2,20,15,4.0,99200,245,5.3,1,2.9,178,125,235,-316,303
2011-02-20 14:00:00+00:00,2,20,16,3.9,99200,249,5.7,4,2.9,19,104,244,-315,123
2011-02-20 15:00:00+00:00,2,20,17,3.8,99200,244,4.0,6,2.9,0,28,263,-310,28
2011-02-20 16:00:00+00:00,2,20,18,3.3,99200,219,3.4,5,2.9,0,0,264,-304,0
2011-02-20 17:00:00+00:00,2,20,19,2.2,99300,207,3.2,4,3.0,0,0,253,-298,0
2011-02-20 18:00:00+00:00,2,20,20,1.9,99300,227,3.6,4,3.1,0,0,244,-295,0
2011-02-20 19:00:00+00:00,2,20,21,1.3,99400,239,3.8,3,3.1,0,0,236,-292,0
2011-02-20 20:00:00+00:00,2,20,22,0.4,99400,244,4.0,1,3.1,0,0,221,-289,0
2011-02-20 21:00:00+00:00,2,20,23,0.8,99400,240,4.2,0,3.1,0,0,206,-287,0
2011-02-20 22:00:00+00:00,2,20,24,0.5,99400,237,4.1,0,3.1,0,0,200,-285,0
2011-02-20 23:00:00+00:00,2,21,1,0.2,99500,225,3.9,1,3.1,0,0,201,-285,0
2011-02-21 00:00:00+00:00,2,21,2,0.1,99500,238,4.3,3,3.1,0,0,213,-286,0
2011-02-21 01:00:00+00:00,2,21,3,-0.5,99500,229,3.7,3,3.1,0,0,218,-288,0
2011-02-21 02:00:00+00:00,2,21,4,-0.6,99500,243,4.1,3,3.0,0,0,213,-290,0
2011-02-21 03:00:00+00:00,2,21,5,-0.6,99600,242,4.1,5,3.0,0,0,221,-293,0
2011-02-21 04:00:00+00:00,2,21,6,-0.1,99600,254,4.1,6,3.0,0,0,239,-295,0
2011-02-21 05:00:00+00:00,2,21,7,-1.2,99600,247,3.5,5,3.0,0,0,241,-294,0
2011-02-21 06:00:00+00:00,2,21,8,-1.3,99600,250,2.6,5,2.9,4,15,238,-293,19
2011-02-21 07:00:00+00:00,2,21,9,-0.6,99700,255,3.0,6,3.0,10,59,248,-297,69
2011-02-21 08:00:00+00:00,2,21,10,0.4,99700,270,3.5,6,3.1,35,126,258,-305,161
2011-02-21 09:00:00+00:00,2,21,11,1.1,99700,253,3.0,5,3.0,119,173,257,-311,292
2011-02-21 10:00:00+00:00,2,21,12,1.5,99700,245,2.8,4,2.9,145,204,251,-315,349
2011-02-21 11:00:00+00:00,2,21,13,1.9,99700,257,2.9,4,2.8,216,195,252,-316,411
2011-02-21 12:00:00+00:00,2,21,14,2.2,99700,251,2.1,5,2.8,100,203,261,-316,303
2011-02-21 13:00:00+00:00,2,21,15,1.4,99700,257,2.5,4,2.9,44,170,262,-316,214
2011-02-21 14:00:00+00:00,2,21,16,2.0,99700,241,2.3,1,2.9,94,122,245,-316,216
2011-02-21 15:00:00+00:00,2,21,17,1.8,99800,238,1.9,2,2.9,20,59,236,-315,79
2011-02-21 16:00:00+00:00,2,21,18,0.6,99800,180,1.6,1,2.8,0,0,232,-315,0
2011-02-21 17:00:00+00:00,2,21,19,-0.5,99800,231,1.7,1,2.8,0,0,223,-314,0
2011-02-21 18:00:00+00:00,2,21,20,-0.5,99900,197,1.9,1,3.0,0,0,219,-313,0
2011-02-21 19:00:00+00:00,2,21,21,-1.1,99900,140,1.4,0,3.3,0,0,210,-312,0
2011-02-21 20:00:00+00:00,2,21,22,-1.6,99900,145,2.1,1,3.2,0,0,207,-310,0
2011-02-21 21:00:00+00:00,2,21,23,-1.8,99800,147,2.4,5,3.2,0,0,230,-303,0
2011-02-21 22:00:00+00:00,2,21,24,-1.7,99800,148,2.5,6,3.2,0,0,255,-295,0
2011-02-21 23:00:00+00:00,2,22,1,-2.0,99800,138,3.4,7,3.3,0,0,263,-292,0
2011-02-22 00:00:00+00:00,2,22,2,-1.3,99800,143,3.1,6,3.3,0,0,264,-290,0
2011-02-22 01:00:00+00:00,2,22,3,-0.6,99700,138,3.8,6,3.4,0,0,260,-289,0
2011-02-22 02:00:00+00:00,2,22,4,-0.2,99600,151,4.1,7,3.5,0,0,267,-289,0
2011-02-22 03:00:00+00:00,2,22,5,-0.6,99500,154,4.2,6,3.4,0,0,266,-290,0
2011-02-22 04:00:00+00:00,2,22,6,-0.4,99500,155,3.8,6,3.3,0,0,262,-292,0
2011-02-22 05:00:00+00:00,2,22,7,-0.4,99400,161,3.8,6,3.2,0,0,262,-293,0
2011-02-22 06:00:00+00:00,2,22,8,-0.5,99300,161,3.8,6,3.1,1,13,259,-291,14
2011-02-22 07:00:00+00:00,2,22,9,-0.1,99300,172,3.3,6,3.1,6,58,259,-291,64
2011-02-22 08:00:00+00:00,2,22,10,1.0,99200,173,3.6,6,3.2,17,120,261,-294,137
2011-02-22 09:00:00+00:00,2,22,11,2.6,99200,211,4.6,6,3.3,27,168,263,-299,195
2011-02-22 10:00:00+00:00,2,22,12,4.1,99200,208,4.1,6,3.3,61,209,267,-305,270
2011-02-22 11:00:00+00:00,2,22,13,5.3,99100,186,4.2,7,3.3,129,216,276,-312,345
2011-02-22 12:00:00+00:00,2,22,14,6.0,99100,193,4.3,6,3.3,176,195,280,-315,371
2011-02-22 13:00:00+00:00,2,22,15,6.1,99000,201,4.2,5,3.4,118,174,274,-315,292
2011-02-22 14:00:00+00:00,2,22,16,6.3,99000,185,4.4,5,3.5,63,124,269,-312,187
2011-02-22 15:00:00+00:00,2,22,17,5.6,98900,187,4.9,6,3.5,5,52,274,-304,57
2011-02-22 16:00:00+00:00,2,22,18,5.3,98900,181,4.5,6,3.7,0,0,279,-292,0
2011-02-22 17:00:00+00:00,2,22,19,4.7,98800,169,4.8,7,3.9,0,0,284,-282,0
2011-02-22 18:00:00+00:00,2,22,20,4.3,98800,174,4.3,7,4.1,0,0,288,-284,0
2011-02-22 19:00:00+00:00,2,22,21,4.3,98700,174,4.1,7,4.3,0,0,287,-296,0
2011-02-22 20:00:00+00:00,2,22,22,4.3,98700,179,4.1,7,4.5,0,0,287,-302,0
2011-02-22 21:00:00+00:00,2,22,23,4.5,98600,195,4.4,7,4.6,0,0,287,-305,0
2011-02-22 22:00:00+00:00,2,22,24,4.3,98600,189,4.2,8,4.5,0,0,295,-306,0
2011-02-22 23:00:00+00:00,2,23,1,4.3,98500,186,4.8,7,4.6,0,0,296,-308,0
2011-02-23 00:00:00+00:00,2,23,2,4.4,98500,185,5.1,8,4.7,0,0,297,-310,0
2011-02-23 01:00:00+00:00,2,23,3,5.0,98400,199,5.5,8,4.7,0,0,309,-311,0
2011-02-23 02:00:00+00:00,2,23,4,4.8,98300,206,5.2,8,4.8,0,0,312,-313,0
2011-02-23 03:00:00+00:00,2,23,5,5.0,98300,208,4.8,8,4.8,0,0,315,-315,0
2011-02-23 04:00:00+00:00,2,23,6,5.1,98300,212,4.6,7,4.7,0,0,308,-316,0
2011-02-23 05:00:00+00:00,2,23,7,5.3,98400,220,4.7,8,4.7,0,0,311,-316,0
2011-02-23 06:00:00+00:00,2,23,8,5.3,98500,229,4.4,8,4.8,3,17,323,-316,20
2011-02-23 07:00:00+00:00,2,23,9,4.8,98600,245,4.3,6,4.9,4,58,304,-316,62
2011-02-23 08:00:00+00:00,2,23,10,5.5,98700,258,4.2,8,5.0,0,43,306,-316,43
2011-02-23 09:00:00+00:00,2,23,11,4.2,98800,299,4.7,8,5.1,0,51,327,-316,51
2011-02-23 10:00:00+00:00,2,23,12,2.9,98900,322,4.2,8,4.7,0,68,322,-316,68
2011-02-23 11:00:00+00:00,2,23,13,2.5,99100,342,4.0,8,4.2,0,57,319,-316,57
2011-02-23 12:00:00+00:00,2,23,14,2.2,99200,350,3.7,8,4.0,0,90,318,-316,90
2011-02-23 13:00:00+00:00,2,23,15,2.7,99300,13,3.9,7,4.0,0,104,306,-316,104
2011-02-23 14:00:00+00:00,2,23,16,2.5,99300,12,3.1,7,3.8,7,106,296,-316,113
2011-02-23 15:00:00+00:00,2,23,17,2.4,99400,23,3.3,8,3.6,0,42,306,-316,42
2011-02-23 16:00:00+00:00,2,23,18,2.3,99500,36,2.7,8,3.5,0,0,318,-316,0
2011-02-23 17:00:00+00:00,2,23,19,2.3,99600,48,3.4,8,3.5,0,0,317,-316,0
2011-02-23 18:00:00+00:00,2,23,20,1.8,99700,51,3.0,8,3.5,0,0,317,-316,0
2011-02-23 19:00:00+00:00,2,23,21,0.9,99700,48,3.4,8,3.4,0,0,315,-316,0
2011-02-23 20:00:00+00:00,2,23,22,0.0,99700,58,3.6,8,3.2,0,0,312,-316,0
2011-02-23 21:00:00+00:00,2,23,23,0.0,99800,56,3.7,8,3.2,0,0,311,-316,0
2011-02-23 22:00:00+00:00,2,23,24,-0.3,99800,70,3.9,8,3.2,0,0,310,-316,0
2011-02-23 23:00:00+00:00,2,24,1,-0.6,99900,64,4.2,8,3.2,0,0,309,-316,0
2011-02-24 00:00:00+00:00,2,24,2,-0.9,99900,76,4.3,8,3.1,0,0,309,-316,0
2011-02-24 01:00:00+00:00,2,24,3,-1.0,99900,77,4.7,8,3.0,0,0,309,-316,0
2011-02-24 02:00:00+00:00,2,24,4,-1.0,99800,84,4.7,8,3.0,0,0,308,-316,0
2011-02-24 03:00:00+00:00,2,24,5,-1.0,99800,75,4.0,8,3.0,0,0,307,-316,0
2011-02-24 04:00:00+00:00,2,24,6,-1.0,99900,78,4.2,8,3.0,0,0,306,-316,0
2011-02-24 05:00:00+00:00,2,24,7,-0.8,99800,77,4.8,8,3.1,0,0,306,-316,0
2011-02-24 06:00:00+00:00,2,24,8,-0.8,99800,78,4.7,8,3.1,0,12,305,-316,12
2011-02-24 07:00:00+00:00,2,24,9,-0.8,99800,90,4.2,6,3.2,9,55,279,-316,64
2011-02-24 08:00:00+00:00,2,24,10,-0.4,99900,88,3.8,7,3.4,2,88,266,-316,90
2011-02-24 09:00:00+00:00,2,24,11,0.0,99900,86,3.5,8,3.5,0,58,292,-316,58
2011-02-24 10:00:00+00:00,2,24,12,0.4,99900,77,3.2,7,3.6,0,109,294,-316,109
2011-02-24 11:00:00+00:00,2,24,13,0.7,99900,15,3.5,7,3.7,0,112,286,-316,112
2011-02-24 12:00:00+00:00,2,24,14,1.0,99900,95,3.5,7,3.7,0,95,289,-316,95
2011-02-24 13:00:00+00:00,2,24,15,1.1,99900,60,3.4,8,3.8,0,93,297,-316,93
2011-02-24 14:00:00+00:00,2,24,16,1.3,99900,82,3.4,6,3.9,0,72,292,-316,72
2011-02-24 15:00:00+00:00,2,24,17,1.3,99900,104,3.0,8,4.0,0,35,293,-316,35
2011-02-24 16:00:00+00:00,2,24,18,1.3,99900,106,2.6,8,4.0,0,1,306,-316,1
2011-02-24 17:00:00+00:00,2,24,19,1.4,99900,118,2.9,6,4.0,0,0,292,-316,0
2011-02-24 18:00:00+00:00,2,24,20,1.5,100000,126,3.0,7,4.1,0,0,285,-316,0
2011-02-24 19:00:00+00:00,2,24,21,1.2,100000,134,2.6,7,4.0,0,0,292,-316,0
2011-02-24 20:00:00+00:00,2,24,22,1.2,99900,132,2.5,6,4.1,0,0,286,-316,0
2011-02-24 21:00:00+00:00,2,24,23,1.4,99900,122,2.4,7,4.1,0,0,286,-316,0
2011-02-24 22:00:00+00:00,2,24,24,1.7,99900,130,2.2,7,4.1,0,0,293,-316,0
2011-02-24 23:00:00+00:00,2,25,1,1.6,99900,139,2.8,8,4.2,0,0,299,-316,0
2011-02-25 00:00:00+00:00,2,25,2,1.6,99900,132,2.8,7,4.2,0,0,299,-315,0
2011-02-25 01:00:00+00:00,2,25,3,1.5,99900,138,2.8,6,4.2,0,0,287,-315,0
2011-02-25 02:00:00+00:00,2,25,4,1.4,99800,124,2.7,6,4.2,0,0,282,-315,0
2011-02-25 03:00:00+00:00,2,25,5,1.4,99800,136,3.0,7,4.2,0,0,288,-316,0
2011-02-25 04:00:00+00:00,2,25,6,1.5,99700,135,3.0,6,4.2,0,0,289,-316,0
2011-02-25 05:00:00+00:00,2,25,7,1.8,99700,150,3.3,7,4.3,0,0,290,-316,0
2011-02-25 06:00:00+00:00,2,25,8,2.8,99700,154,3.4,7,4.5,6,17,298,-316,23
2011-02-25 07:00:00+00:00,2,25,9,4.1,99700,171,3.7,5,4.6,73,73,293,-316,146
2011-02-25 08:00:00+00:00,2,25,10,5.9,99700,171,3.7,2,4.8,199,107,272,-316,306
2011-02-25 09:00:00+00:00,2,25,11,7.8,99700,190,4.2,2,5.0,276,137,265,-316,413
2011-02-25 10:00:00+00:00,2,25,12,9.4,99700,197,5.1,3,5.1,252,175,275,-319,427
2011-02-25 11:00:00+00:00,2,25,13,9.6,99600,194,5.4,4,5.1,272,180,290,-327,452
2011-02-25 12:00:00+00:00,2,25,14,10.1,99600,194,5.7,4,5.0,306,160,295,-333,466
2011-02-25 13:00:00+00:00,2,25,15,10.7,99600,195,4.6,3,4.9,227,147,292,-335,374
2011-02-25 14:00:00+00:00,2,25,16,10.4,99600,190,3.9,3,4.9,98,122,283,-335,220
2011-02-25 15:00:00+00:00,2,25,17,10.0,99500,188,3.8,7,4.8,38,64,299,-331,102
2011-02-25 16:00:00+00:00,2,25,18,8.7,99500,178,3.4,4,4.7,0,0,300,-327,0
2011-02-25 17:00:00+00:00,2,25,19,8.1,99500,169,3.4,5,4.7,0,0,284,-324,0
2011-02-25 18:00:00+00:00,2,25,20,8.6,99500,175,3.4,7,4.7,0,0,301,-323,0
2011-02-25 19:00:00+00:00,2,25,21,7.7,99500,162,3.2,7,4.7,0,0,313,-323,0
2011-02-25 20:00:00+00:00,2,25,22,7.5,99500,154,3.1,7,4.7,0,0,311,-322,0
2011-02-25 21:00:00+00:00,2,25,23,7.0,99400,154,3.8,7,4.7,0,0,310,-322,0
2011-02-25 22:00:00+00:00,2,25,24,6.3,99400,135,3.4,7,4.6,0,0,308,-321,0
2011-02-25 23:00:00+00:00,2,26,1,6.3,99300,141,3.6,7,4.5,0,0,307,-320,0
2011-02-26 00:00:00+00:00,2,26,2,6.4,99200,144,3.7,7,4.5,0,0,307,-318,0
2011-02-26 01:00:00+00:00,2,26,3,5.8,99200,146,3.2,7,4.4,0,0,307,-316,0
2011-02-26 02:00:00+00:00,2,26,4,5.9,99100,139,2.9,8,4.3,0,0,312,-316,0
2011-02-26 03:00:00+00:00,2,26,5,5.7,99000,129,3.1,8,4.3,0,0,318,-316,0
2011-02-26 04:00:00+00:00,2,26,6,5.5,98900,144,3.4,7,4.3,0,0,312,-316,0
2011-02-26 05:00:00+00:00,2,26,7,5.4,98900,122,3.5,7,4.3,0,0,305,-317,0
2011-02-26 06:00:00+00:00,2,26,8,5.4,98900,147,3.5,6,4.4,22,25,298,-317,47
2011-02-26 07:00:00+00:00,2,26,9,6.1,98900,162,3.3,5,4.5,58,77,284,-319,135
2011-02-26 08:00:00+00:00,2,26,10,7.1,98900,170,2.8,5,4.6,67,135,278,-323,202
2011-02-26 09:00:00+00:00,2,26,11,7.4,98800,183,2.9,8,4.7,1,119,301,-329,120
2011-02-26 10:00:00+00:00,2,26,12,8.2,98800,187,3.0,8,4.8,4,155,324,-334,159
2011-02-26 11:00:00+00:00,2,26,13,9.1,98800,194,3.1,7,5.2,4,153,321,-338,157
2011-02-26 12:00:00+00:00,2,26,14,8.2,98700,196,3.4,7,5.4,0,122,316,-340,122
2011-02-26 13:00:00+00:00,2,26,15,8.6,98800,199,2.8,7,5.5,35,168,317,-338,203
2011-02-26 14:00:00+00:00,2,26,16,9.2,98800,195,2.7,7,5.7,16,112,322,-336,128
2011-02-26 15:00:00+00:00,2,26,17,8.8,98800,197,2.6,8,5.8,2,47,331,-334,49
2011-02-26 16:00:00+00:00,2,26,18,8.6,98800,196,2.2,7,5.7,0,1,333,-331,1
2011-02-26 17:00:00+00:00,2,26,19,7.9,98800,195,2.8,7,5.6,0,0,326,-328,0
2011-02-26 18:00:00+00:00,2,26,20,7.6,98900,209,3.2,7,5.5,0,0,326,-326,0
2011-02-26 19:00:00+00:00,2,26,21,8.2,98900,211,3.3,7,5.4,0,0,327,-326,0
2011-02-26 20:00:00+00:00,2,26,22,7.5,99000,228,4.6,7,5.2,0,0,327,-325,0
2011-02-26 21:00:00+00:00,2,26,23,6.8,99100,275,6.6,7,5.1,0,0,324,-325,0
2011-02-26 22:00:00+00:00,2,26,24,5.9,99200,277,6.1,7,5.0,0,0,322,-325,0
2011-02-26 23:00:00+00:00,2,27,1,5.5,99400,269,4.2,7,4.8,0,0,318,-325,0
2011-02-27 00:00:00+00:00,2,27,2,5.0,99400,251,4.5,7,4.5,0,0,316,-326,0
2011-02-27 01:00:00+00:00,2,27,3,5.1,99500,238,4.9,7,4.3,0,0,314,-328,0
2011-02-27 02:00:00+00:00,2,27,4,4.8,99600,237,5.3,7,4.3,0,0,314,-330,0
2011-02-27 03:00:00+00:00,2,27,5,4.3,99600,230,4.6,5,4.1,0,0,303,-329,0
2011-02-27 04:00:00+00:00,2,27,6,4.0,99700,226,4.4,5,4.0,0,0,292,-328,0
2011-02-27 05:00:00+00:00,2,27,7,3.6,99700,223,4.6,5,3.9,0,0,290,-327,0
2011-02-27 06:00:00+00:00,2,27,8,4.1,99800,218,4.8,5,3.8,11,24,287,-324,35
2011-02-27 07:00:00+00:00,2,27,9,4.8,99800,217,4.8,5,3.7,42,88,285,-323,130
2011-02-27 08:00:00+00:00,2,27,10,5.7,99900,220,5.9,6,3.7,85,159,291,-325,244
2011-02-27 09:00:00+00:00,2,27,11,6.9,99900,217,5.1,8,3.7,29,184,309,-329,213
2011-02-27 10:00:00+00:00,2,27,12,7.1,99900,226,5.3,7,3.8,29,213,315,-336,242
2011-02-27 11:00:00+00:00,2,27,13,8.0,99900,230,5.2,7,3.8,90,243,310,-343,333
2011-02-27 12:00:00+00:00,2,27,14,8.9,99900,219,5.3,6,3.9,127,238,306,-346,365
2011-02-27 13:00:00+00:00,2,27,15,9.2,99900,220,5.1,5,4.0,99,205,295,-346,304
2011-02-27 14:00:00+00:00,2,27,16,9.1,99900,207,4.7,7,4.1,12,116,299,-344,128
2011-02-27 15:00:00+00:00,2,27,17,9.0,99900,199,3.7,7,4.1,2,53,305,-341,55
2011-02-27 16:00:00+00:00,2,27,18,8.5,99900,216,4.5,8,4.2,0,2,305,-337,2
2011-02-27 17:00:00+00:00,2,27,19,7.9,99900,202,3.8,8,4.4,0,0,305,-334,0
2011-02-27 18:00:00+00:00,2,27,20,7.0,99800,204,3.1,8,4.7,0,0,302,-332,0
2011-02-27 19:00:00+00:00,2,27,21,6.8,99800,181,3.1,7,4.8,0,0,298,-331,0
2011-02-27 20:00:00+00:00,2,27,22,6.6,99800,177,3.4,6,4.7,0,0,291,-329,0
2011-02-27 21:00:00+00:00,2,27,23,5.8,99700,172,3.0,5,4.4,0,0,282,-327,0
2011-02-27 22:00:00+00:00,2,27,24,5.4,99700,163,3.1,5,4.2,0,0,273,-324,0
2011-02-27 23:00:00+00:00,2,28,1,4.7,99600,160,2.9,6,4.0,0,0,268,-321,0
2011-02-28 00:00:00+00:00,2,28,2,4.6,99600,147,3.0,6,3.9,0,0,266,-319,0
2011-02-28 01:00:00+00:00,2,28,3,4.4,99500,140,3.3,7,3.8,0,0,273,-317,0
2011-02-28 02:00:00+00:00,2,28,4,4.2,99400,131,3.5,8,3.7,0,0,290,-316,0
2011-02-28 03:00:00+00:00,2,28,5,4.2,99300,135,4.4,8,3.7,0,0,300,-316,0
2011-02-28 04:00:00+00:00,2,28,6,4.2,99200,133,4.3,8,3.6,0,0,303,-316,0
2011-02-28 05:00:00+00:00,2,28,7,4.3,99100,130,4.4,7,3.4,0,0,299,-316,0
2011-02-28 06:00:00+00:00,2,28,8,5.0,99000,122,4.5,6,3.4,5,19,291,-317,24
2011-02-28 07:00:00+00:00,2,28,9,5.4,98900,126,4.7,7,3.3,17,74,293,-319,91
2011-02-28 08:00:00+00:00,2,28,10,6.2,98800,144,4.6,8,3.3,38,143,310,-322,181
2011-02-28 09:00:00+00:00,2,28,11,7.1,98800,158,4.9,7,3.3,64,195,315,-324,259
2011-02-28 10:00:00+00:00,2,28,12,7.6,98700,155,4.9,8,3.3,6,171,320,-326,177
2011-02-28 11:00:00+00:00,2,28,13,6.7,98600,134,5.0,8,3.8,0,75,328,-329,75
2011-02-28 12:00:00+00:00,2,28,14,6.2,98500,146,4.7,8,4.4,0,68,329,-336,68
2011-02-28 13:00:00+00:00,2,28,15,8.1,98400,138,4.6,5,4.7,86,195,316,-349,281
2011-02-28 14:00:00+00:00,2,28,16,9.1,98300,152,4.8,6,4.9,59,141,310,-354,200
2011-02-28 15:00:00+00:00,2,28,17,9.4,98300,152,4.6,7,5.0,3,51,323,-349,54
2011-02-28 16:00:00+00:00,2,28,18,9.1,98200,163,3.7,8,5.1,0,1,335,-346,1
2011-02-28 17:00:00+00:00,2,28,19,10.4,98200,192,5.0,7,5.4,0,0,336,-341,0
2011-02-28 18:00:00+00:00,2,28,20,11.9,98200,219,7.1,7,5.0,0,0,334,-336,0
2011-02-28 19:00:00+00:00,2,28,21,11.6,98200,214,9.0,8,4.2,0,0,337,-330,0
2011-02-28 20:00:00+00:00,2,28,22,10.9,98200,221,11.8,8,3.9,0,0,340,-325,0
2011-02-28 21:00:00+00:00,2,28,23,9.1,98200,226,11.5,8,4.2,0,0,335,-324,0
2011-02-28 22:00:00+00:00,2,28,24,6.6,98300,232,9.8,8,4.8,0,0,330,-324,0
2011-02-28 23:00:00+00:00,3,1,1,6.3,98400,234,10.5,8,5.1,0,0,325,-324,0
2011-03-01 00:00:00+00:00,3,1,2,5.8,98400,234,9.3,8,5.1,0,0,323,-324,0
2011-03-01 01:00:00+00:00,3,1,3,5.7,98400,236,9.4,8,5.0,0,0,321,-324,0
2011-03-01 02:00:00+00:00,3,1,4,5.7,98500,249,11.3,8,4.9,0,0,317,-323,0
2011-03-01 03:00:00+00:00,3,1,5,5.4,98500,248,10.2,8,4.7,0,0,315,-323,0
2011-03-01 04:00:00+00:00,3,1,6,5.0,98600,249,11.9,8,4.6,0,0,312,-322,0
2011-03-01 05:00:00+00:00,3,1,7,4.8,98700,250,11.7,7,4.5,0,0,304,-321,0
2011-03-01 06:00:00+00:00,3,1,8,4.4,98800,259,10.8,7,4.5,0,13,296,-320,13
2011-03-01 07:00:00+00:00,3,1,9,4.2,99000,260,10.5,7,4.6,0,43,295,-320,43
2011-03-01 08:00:00+00:00,3,1,10,4.3,99200,261,9.4,8,4.7,0,70,299,-322,70
2011-03-01 09:00:00+00:00,3,1,11,4.6,99300,264,9.3,8,4.6,0,107,304,-327,107
2011-03-01 10:00:00+00:00,3,1,12,4.4,99500,273,9.6,7,4.5,0,150,296,-332,150
2011-03-01 11:00:00+00:00,3,1,13,4.4,99600,273,8.7,7,4.4,3,153,286,-336,156
2011-03-01 12:00:00+00:00,3,1,14,4.6,99700,269,8.8,8,4.2,0,77,282,-339,77
2011-03-01 13:00:00+00:00,3,1,15,5.7,99800,275,7.7,7,3.9,0,121,277,-338,121
2011-03-01 14:00:00+00:00,3,1,16,5.3,99900,283,8.5,6,3.5,51,93,267,-336,144
2011-03-01 15:00:00+00:00,3,1,17,4.3,100000,279,9.2,5,3.3,48,48,254,-332,96
2011-03-01 16:00:00+00:00,3,1,18,3.9,100100,277,7.5,5,3.2,0,16,245,-327,16
2011-03-01 17:00:00+00:00,3,1,19,3.6,100200,272,6.3,5,3.0,0,0,242,-321,0
2011-03-01 18:00:00+00:00,3,1,20,2.9,100300,265,5.6,4,3.0,0,0,238,-317,0
2011-03-01 19:00:00+00:00,3,1,21,2.6,100400,263,5.2,3,3.0,0,0,233,-316,0
2011-03-01 20:00:00+00:00,3,1,22,2.2,100500,255,5.3,2,3.1,0,0,227,-316,0
2011-03-01 21:00:00+00:00,3,1,23,2.3,100600,271,5.4,3,3.1,0,0,226,-315,0
2011-03-01 22:00:00+00:00,3,1,24,2.3,100600,266,5.2,2,3.1,0,0,226,-314,0
2011-03-01 23:00:00+00:00,3,2,1,1.9,100700,262,5.2,1,3.2,0,0,220,-313,0
2011-03-02 00:00:00+00:00,3,2,2,1.6,100800,268,5.0,1,3.3,0,0,216,-311,0
2011-03-02 01:00:00+00:00,3,2,3,1.3,100800,264,4.8,3,3.4,0,0,222,-311,0
2011-03-02 02:00:00+00:00,3,2,4,1.4,100900,266,5.8,6,3.5,0,0,244,-311,0
2011-03-02 03:00:00+00:00,3,2,5,1.3,100900,256,5.2,5,3.4,0,0,254,-310,0
